Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
ShakeGestureWiimoteZ,0.8240000000000001,0.03666060555964672,0.8166880000000001,0.04221533389658312
SemgHandSubjectCh2,0.5177780000000001,0.06982260419090654,0.452424,0.10012438775842775
SemgHandMovementCh2,0.31155600000000006,0.06301554271765022,0.237452,0.07211177917649791
SemgHandGenderCh2,0.5406660000000001,0.1615211125023599,0.502646,0.20215333661357163
ScreenType,0.35307000000000005,0.019855477833585364,0.277302,0.07006590508942277
Rock,0.82,0.021908902300206624,0.836502,0.02653828133093778
RefrigerationDevices,0.45546600000000004,0.07229511867339315,0.38026600000000005,0.13666331045309857
ProximalPhalanxTW,0.706342,0.014922607546940298,0.350198,0.03444850615048496
ProximalPhalanxOutlineCorrect,0.6006859999999999,0.22794121317567828,0.5277839999999999,0.23561402068637596
ProximalPhalanxOutlineAgeGroup,0.65073,0.16183382613038597,0.448346,0.2072931981132039
PowerCons,0.9111099999999999,0.03800730929702867,0.9100699999999999,0.03933001449275096
Plane,1.0,0.0,1.0,0.0
PigCVP,0.27596199999999993,0.031246651916645395,0.21067200000000003,0.02958274997359103
PigArtPressure,0.314424,0.04536772182951222,0.24133400000000002,0.03150441403994051
PigAirwayPressure,0.059616,0.010357900559476326,0.040902,0.010982162628553631
PickupGestureWiimoteZ,0.716,0.026532998322843192,0.70925,0.028415598533200023
Phoneme,0.17858600000000002,0.03195773934432784,0.06834,0.012532924638726588
PhalangesOutlinesCorrect,0.674126,0.14545487583439753,0.6222920000000001,0.17426039784185043
PLAID,0.621972,0.0769410596235846,0.57974,0.059203939395955724
OliveOil,0.23999800000000002,0.13064108594159804,0.09243599999999999,0.041171023596699656
OSULeaf,0.716528,0.05282661882043937,0.701356,0.05339123096539357
NonInvasiveFetalECGThorax2,0.7001519999999999,0.035623392539172884,0.6495019999999999,0.03963558370959105
NonInvasiveFetalECGThorax1,0.573434,0.03851425845060503,0.496866,0.04274054496610918
MoteStrain,0.794408,0.02138963711707142,0.782516,0.024382942070226076
MixedShapesSmallTrain,0.9141459999999999,0.003949539720018014,0.9122960000000001,0.004727344286171684
MixedShapesRegularTrain,0.919834,0.010986583818457865,0.9205220000000001,0.010781657386506046
MiddlePhalanxTW,0.501298,0.07720417874700826,0.273568,0.04788640784189184
MiddlePhalanxOutlineCorrect,0.553264,0.1058309855571609,0.44683399999999995,0.14159925700370038
MiddlePhalanxOutlineAgeGroup,0.448048,0.1487570972290062,0.38848,0.10225442934171605
MelbournePedestrian,0.8054140000000001,0.01492895522131407,0.7955059999999999,0.019839807055513435
MedicalImages,0.677104,0.025939169300499946,0.5297,0.09507805530194652
Meat,0.38333000000000006,0.09999999999999999,0.23150400000000002,0.129668
Mallat,0.8654160000000001,0.06757727357625491,0.841496,0.0863153144233397
Lightning7,0.7506839999999999,0.05641587670151023,0.73022,0.050867478412046335
Lightning2,0.6918019999999999,0.049070366780777176,0.66067,0.08845640462962533
LargeKitchenAppliances,0.736002,0.06127411636245767,0.727874,0.07072796267389583
ItalyPowerDemand,0.962876,0.005047318495993671,0.962872,0.005054868544284797
InsectWingbeatSound,0.5739380000000001,0.026908515678126882,0.532036,0.042067120462422905
InsectEPGSmallTrain,0.929316,0.014505188864678725,0.9066919999999999,0.020325005682656046
InsectEPGRegularTrain,0.9534140000000001,0.009014900110372813,0.9390879999999999,0.01181241617959676
InlineSkate,0.330546,0.02968574378384344,0.307724,0.0331052374104159
HouseTwenty,0.862188,0.025265649724477694,0.858328,0.02379917763285111
Herring,0.5468759999999999,0.11092536907308445,0.45203999999999994,0.15626366589837828
Haptics,0.36623400000000006,0.018295262337556132,0.304246,0.03924351289066769
HandOutlines,0.607028,0.2164240084094184,0.505452,0.2503883932134236
Ham,0.603808,0.055728112259433325,0.5407500000000001,0.08291920935464833
GunPointOldVersusYoung,0.96381,0.005886591543499544,0.9637100000000001,0.005897677508986086
GunPointMaleVersusFemale,0.9924059999999999,0.0015480775174389937,0.9923820000000001,0.001552976496924538
GunPointAgeSpan,0.926582,0.020644463083354842,0.926272,0.020988802157340964
GunPoint,0.973334,0.017385562516064906,0.973296,0.017430814783021473
GesturePebbleZ2,0.7075940000000001,0.06089100117422936,0.689538,0.07834139171600159
GesturePebbleZ1,0.759302,0.032805391873897784,0.7421179999999999,0.04123565612428156
GestureMidAirD3,0.332306,0.01713021494319322,0.30311,0.013929288567618959
GestureMidAirD2,0.5461539999999999,0.049376179520088444,0.4833099999999999,0.062344301423626514
GestureMidAirD1,0.623078,0.01613449398028957,0.6014200000000001,0.0207120419080302
Fungi,0.62043,0.14396651041127587,0.602806,0.1699494938621472
FreezerSmallTrain,0.8289120000000001,0.0110208881674754,0.828758,0.011094752633565122
FreezerRegularTrain,0.924072,0.06646543203801505,0.922386,0.06922194756000441
FordB,0.7417279999999999,0.07821729742198973,0.722584,0.112529140154895
FordA,0.8157580000000001,0.09767864585465953,0.80494,0.10969240921777587
Fish,0.7131419999999999,0.079211819421094,0.682658,0.09272810068150864
FiftyWords,0.66901,0.031898704675895555,0.48841999999999997,0.01984470307160076
FacesUCR,0.87522,0.011998649924053964,0.841536,0.026808658004458207
FaceFour,0.7340920000000001,0.011589287122165868,0.7071959999999999,0.010570840269344706
FaceAll,0.8312419999999999,0.05785312347661101,0.8085699999999999,0.05846910808281584
EthanolLevel,0.25880000000000003,0.006764613810115111,0.12986,0.027608748613437734
ElectricDevices,0.5741160000000001,0.019879971428550903,0.42204800000000003,0.04858475703345649
Earthquakes,0.746762,0.002876000000000012,0.43264800000000003,0.009335999999999988
EOGVerticalSignal,0.5033160000000001,0.032091371799909084,0.46708999999999995,0.02315524303478587
EOGHorizontalSignal,0.542542,0.02905581621637914,0.5372899999999999,0.03141769437753189
ECGFiveDays,0.9679439999999999,0.009222480360510385,0.967916,0.00923827386474336
ECG5000,0.9387080000000001,0.010552901781026849,0.5743219999999999,0.03254110348466995
ECG200,0.8300000000000001,0.07589466384404109,0.786348,0.13489383031110055
DodgerLoopWeekend,0.9391300000000001,0.021785641142734354,0.926782,0.024525196349876575
DodgerLoopGame,0.885506,0.00845042152794758,0.8854620000000001,0.008478583372238523
DodgerLoopDay,0.4875,0.03535533905932738,0.432888,0.03711584427168537
DistalPhalanxTW,0.646042,0.022930497944876803,0.40729999999999994,0.041789271350431555
DistalPhalanxOutlineCorrect,0.6485519999999999,0.13276827654225237,0.5655680000000001,0.19131428314686805
DistalPhalanxOutlineAgeGroup,0.6,0.08285392350395963,0.5206419999999999,0.1448019061200508
DiatomSizeReduction,0.9202619999999999,0.007896519233181177,0.853632,0.023868030836246213
Crop,0.5999419999999999,0.023745857238684817,0.581008,0.026350226868093542
CricketZ,0.659486,0.039169671226600825,0.622868,0.04182949074516685
CricketY,0.65282,0.03749366826545517,0.644502,0.04079293536876207
CricketX,0.652308,0.015522430737484416,0.6337339999999999,0.013732017477413892
Computers,0.6336,0.06312400494265234,0.583418,0.10860570047654036
Coffee,1.0,0.0,1.0,0.0
CinCECGTorso,0.8243459999999999,0.023744715285722005,0.821472,0.0250982910972042
ChlorineConcentration,0.55547,0.011523615752011185,0.295824,0.03260419519018985
Chinatown,0.9586,0.012559504767306726,0.949634,0.014900870578593715
Car,0.7899999999999998,0.02260874963371483,0.782376,0.027894549001552246
CBF,0.988224,0.00980407588709921,0.9882120000000001,0.009830256151291279
BirdChicken,0.8799999999999999,0.024494897427831803,0.879242,0.024186261720241062
BeetleFly,0.89,0.03741657386773941,0.888804,0.03809816772497069
Beef,0.466668,0.0365148372035259,0.436292,0.054032755028778606
BME,0.976002,0.007999333472233791,0.9759920000000001,0.008011525198113023
ArrowHead,0.74057,0.025454112437875334,0.73014,0.02330032016947407
AllGestureWiimoteZ,0.5522859999999999,0.03202703458017929,0.519266,0.036117238321887235
AllGestureWiimoteY,0.6222860000000001,0.030848932947510503,0.6051179999999999,0.03466210287908107
AllGestureWiimoteX,0.604572,0.05121705395666565,0.586696,0.06451111240708843
Adiac,0.27519,0.02402355260988682,0.208042,0.03002557336671524
ACSF1,0.618,0.06615134163416493,0.59156,0.07915596427307295
