Dataset,Accuracy Mean,Accuracy Std,F1 Mean,F1 Std
DodgerLoopGame,0.613044,0.030259552276925734,0.5872539999999999,0.0359889930951117
DodgerLoopDay,0.3575,0.033166247903554005,0.28263,0.039259983188992834
DistalPhalanxTW,0.6719440000000001,0.03331128493468843,0.524406,0.015313439326291131
DistalPhalanxOutlineCorrect,0.7579740000000001,0.009829660421398078,0.744646,0.01579626360884118
DistalPhalanxOutlineAgeGroup,0.73381,0.015763455204998698,0.7272480000000001,0.019607883516585874
DiatomSizeReduction,0.673204,0.20741989649982953,0.52137,0.2267800400388006
Crop,0.749118,0.005277322806120533,0.744054,0.004726053744933504
CricketZ,0.747692,0.016584789899181728,0.7348319999999999,0.015715652579514454
CricketY,0.715384,0.011352125087401042,0.711528,0.01273743051011469
CricketX,0.722052,0.01343155746739743,0.722192,0.013040744457276956
Computers,0.8071999999999999,0.012237646832622658,0.806368,0.011683674764388122
Coffee,0.978574,0.017494255742957467,0.978396,0.01764010952346952
CinCECGTorso,0.571306,0.0636132418919206,0.568648,0.07285449894138316
ChlorineConcentration,0.716668,0.017428766336146706,0.6846780000000001,0.010791321327807801
Chinatown,0.976676,0.00451589902455757,0.971374,0.005438016550177116
Car,0.693332,0.05333150003515743,0.6921280000000001,0.04909219546934114
CBF,0.8882220000000001,0.06752211679146322,0.88476,0.07383069957680205
BirdChicken,0.82,0.16,0.785858,0.22626399999999997
BeetleFly,0.66,0.1772004514666935,0.570202,0.2515840558859007
Beef,0.453336,0.06863805230336885,0.400746,0.09692402789814301
BME,0.48266599999999993,0.04208017756616527,0.44726,0.05225823112199645
ArrowHead,0.5851439999999999,0.12688319425361264,0.5430119999999999,0.13410366041238397
AllGestureWiimoteZ,0.545712,0.06622789967981771,0.5212559999999999,0.09372963941038075
AllGestureWiimoteY,0.613714,0.06179136463940572,0.6128220000000001,0.07269794671103166
AllGestureWiimoteX,0.5011439999999999,0.0815388316325418,0.47030600000000006,0.11207840123770503
Adiac,0.5202060000000001,0.14897580039724573,0.471814,0.1592044834293306
ACSF1,0.808,0.028565713714171378,0.8048100000000001,0.029485479138043526
